RNC16RBS01,2239,17511540,127.859
RNC16RBS02,2239,18310652,122.278
RNC16RBS03,2307,11701237,197.159
RNC16RBS05,2307,19272131,119.707
RNC16RBS04,2307,20023335,115.216
RNC16RBS07,2307,17966354,128.406
RNC16RBS06,2307,18714998,123.27
RNC16RBS08,2307,17253799,133.71
RNC16RBS09,2307,20478578,112.654
RNC16RBS10,2307,18962136,121.664
RNC16RBS100,2306,19519633,118.138
RNC16RBS101,2306,17843466,129.235
RNC16RBS103,2306,17781284,129.687
RNC16RBS102,2306,18279910,126.149
RNC16RBS104,2306,17643451,130.7
RNC16RBS105,2306,16030098,143.854
RNC16RBS106,2306,16933653,136.178
RNC16RBS108,2306,17352474,132.892
RNC16RBS107,2306,17803905,129.522
RNC16RBS109,2306,18026667,127.921
RNC16RBS110,2306,19731532,116.869
RNC16RBS11,2307,19358728,119.171
RNC16RBS112,2306,19174065,120.266
RNC16RBS111,2306,18537743,124.395
Average CPU usage- 99.8309
Max CPU usage- 100
Number of sec 100% CPU = 24
RNC16RBS01,2239,14278205,156.812
RNC16RBS02,2239,16425662,136.311
RNC16RBS04,2307,17352073,132.952
RNC16RBS03,2307,17257972,133.677
RNC16RBS05,2307,18968893,121.62
RNC16RBS06,2307,19469458,118.493
RNC16RBS08,2307,16885698,136.624
RNC16RBS07,2307,18190953,126.821
RNC16RBS10,2307,17677177,130.507
RNC16RBS09,2307,16638235,138.657
RNC16RBS100,2306,17051398,135.238
RNC16RBS102,2306,17535424,131.505
RNC16RBS101,2306,17425082,132.338
RNC16RBS103,2306,19252354,119.777
RNC16RBS104,2306,18312141,125.928
RNC16RBS105,2306,17647468,130.67
RNC16RBS107,2306,18997126,121.387
RNC16RBS106,2306,15466964,149.092
RNC16RBS108,2306,12688646,181.738
RNC16RBS11,2307,18218729,126.628
RNC16RBS109,2306,19050763,121.045
RNC16RBS111,2306,17124992,134.657
RNC16RBS110,2306,18100568,127.399
RNC16RBS112,2306,17447277,132.169
Average CPU usage- 99.9595
Max CPU usage- 100
Number of sec 100% CPU = 32
